n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
1024,0.950000,0.001000,260339,275356,0.008262,0.000000,35964100.000000,99.914155,10008591.901368,177.615160,48907400.000000,5630150.038644,2781102900.000000,7726.358939,129427.070102,2865974400.000000,7962.145854,125594.283047,0.446213,0.454025
1024,0.990000,0.010000,326244,341367,0.011105,0.000000,35964100.000000,99.914155,10008591.901368,148.906602,50831800.000000,6715618.962933,2781102900.000000,7726.358939,129427.070102,2867898800.000000,7967.492152,125510.007536,0.372780,0.380592
1024,0.990000,0.050000,326244,341367,0.048120,0.000000,35964100.000000,99.914155,10008591.901368,130.018426,44384000.000000,7691217.555876,2781102900.000000,7726.358939,129427.070102,2861451000.000000,7949.579108,125792.823291,0.242500,0.250313
1024,0.990000,0.100000,326244,341367,0.101990,0.000000,35964100.000000,99.914155,10008591.901368,108.697384,37105700.000000,9199853.391797,2781102900.000000,7726.358939,129427.070102,2854172700.000000,7929.358800,126113.602026,0.186394,0.194206
1024,0.990000,0.200000,326244,341367,0.213431,0.000000,35964100.000000,99.914155,10008591.901368,96.747782,33026500.000000,10336154.300335,2781102900.000000,7726.358939,129427.070102,2850093500.000000,7918.026115,126294.102281,0.130280,0.138092
1024,0.990000,0.001000,326244,341367,0.001983,0.000000,35964100.000000,99.914155,10008591.901368,310.104374,105859400.000000,3224720.714457,2781102900.000000,7726.358939,129427.070102,2922926400.000000,8120.367829,123147.130903,0.559166,0.566978
2048,0.500000,0.010000,40937,53768,0.160883,0.000000,35232500.000000,97.881650,10216419.499042,133.359991,7170500.000000,7498500.801897,2721570100.000000,7560.967079,132258.213742,2763973100.000000,7678.769551,130229.197961,0.046776,0.062401
2048,0.500000,0.050000,40937,53768,0.195386,0.000000,35232500.000000,97.881650,10216419.499042,113.909760,6124700.000000,8778878.965500,2721570100.000000,7560.967079,132258.213742,2762927300.000000,7675.864148,130278.491222,0.030434,0.046059
2048,0.500000,0.100000,40937,53768,0.236103,0.000000,35232500.000000,97.881650,10216419.499042,103.961464,5589800.000000,9618948.799599,2721570100.000000,7560.967079,132258.213742,2762392400.000000,7674.378108,130303.717893,0.023392,0.039017
2048,0.500000,0.200000,40937,53768,0.325402,0.000000,35232500.000000,97.881650,10216419.499042,96.429103,5184800.000000,10370313.223268,2721570100.000000,7560.967079,132258.213742,2761987400.000000,7673.252952,130322.824789,0.016350,0.031975
2048,0.500000,0.001000,40937,53768,0.152555,0.000000,35232500.000000,97.881650,10216419.499042,152.776745,8214500.000000,6545498.813074,2721570100.000000,7560.967079,132258.213742,2765017100.000000,7681.669954,130180.026735,0.070168,0.085793
2048,0.600000,0.010000,57373,70802,0.121819,0.000000,35232500.000000,97.881650,10216419.499042,134.780091,9542700.000000,7419493.434772,2721570100.000000,7560.967079,132258.213742,2766345300.000000,7685.359911,130117.523651,0.065559,0.081184
