n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
2048,0.900000,0.001000,119250,134121,0.018309,0.000000,70925400.000000,197.042367,5075050.687060,203.742143,27326100.000000,4908164.721640,9769042300.000000,27139.998055,36845.986428,9867293800.000000,27412.956800,36479.100278,0.204391,0.220016
2048,0.950000,0.010000,165497,180516,0.017384,0.000000,70925400.000000,197.042367,5075050.687060,134.809103,24335200.000000,7417896.709294,9769042300.000000,27139.998055,36845.986428,9864302900.000000,27404.647590,36490.160901,0.189102,0.204727
2048,0.950000,0.050000,165497,180516,0.059885,0.000000,70925400.000000,197.042367,5075050.687060,113.726207,20529400.000000,8793048.018939,9769042300.000000,27139.998055,36845.986428,9860497100.000000,27394.074455,36504.244801,0.123016,0.138641
2048,0.950000,0.100000,165497,180516,0.109987,0.000000,70925400.000000,197.042367,5075050.687060,104.124288,18796100.000000,9603907.193514,9769042300.000000,27139.998055,36845.986428,9858763800.000000,27389.259064,36510.662726,0.094551,0.110176
2048,0.950000,0.200000,165497,180516,0.215943,0.000000,70925400.000000,197.042367,5075050.687060,94.674710,17090300.000000,10562482.811887,9769042300.000000,27139.998055,36845.986428,9857058000.000000,27384.520072,36516.981030,0.066093,0.081718
2048,0.950000,0.001000,165497,180516,0.008064,0.000000,70925400.000000,197.042367,5075050.687060,165.278424,29835400.000000,6050396.508845,9769042300.000000,27139.998055,36845.986428,9869803100.000000,27419.928046,36469.825827,0.283653,0.299278
2048,0.990000,0.010000,264404,279518,0.011765,0.000000,70925400.000000,197.042367,5075050.687060,139.247562,38922200.000000,7181454.285729,9769042300.000000,27139.998055,36845.986428,9878889900.000000,27445.172663,36436.280153,0.302116,0.317741
2048,0.990000,0.050000,264404,279518,0.050169,0.000000,70925400.000000,197.042367,5075050.687060,116.273013,32500400.000000,8600447.994486,9769042300.000000,27139.998055,36845.986428,9872468100.000000,27427.331852,36459.981066,0.196533,0.212158
2048,0.990000,0.100000,264404,279518,0.101857,0.000000,70925400.000000,197.042367,5075050.687060,105.877976,29594800.000000,9444834.903429,9769042300.000000,27139.998055,36845.986428,9869562500.000000,27419.259619,36470.714887,0.151062,0.166687
2048,0.990000,0.200000,264404,279518,0.205896,0.000000,70925400.000000,197.042367,5075050.687060,94.649718,26456300.000000,10565271.787816,9769042300.000000,27139.998055,36845.986428,9866424000.000000,27410.540353,36482.316187,0.105591,0.121216
2048,0.990000,0.001000,264404,279518,0.002049,0.000000,70925400.000000,197.042367,5075050.687060,169.265307,47312700.000000,5907885.197843,9769042300.000000,27139.998055,36845.986428,9887280400.000000,27468.482845,36405.359759,0.453178,0.468803
4096,0.500000,0.010000,19742,33684,0.087778,0.000000,72379700.000000,201.082650,4973079.468414,118.940743,4006400.000000,8407547.923323,9456869800.000000,26272.731768,38062.277224,9533255900.000000,26484.944853,37757.299686,0.022560,0.053810
4096,0.500000,0.050000,19742,33684,0.124199,0.000000,72379700.000000,201.082650,4973079.468414,106.317539,3581200.000000,9405785.770133,9456869800.000000,26272.731768,38062.277224,9532830700.000000,26483.763578,37758.983803,0.014679,0.045929
4096,0.500000,0.100000,19742,33684,0.173971,0.000000,72379700.000000,201.082650,4973079.468414,99.186557,3341000.000000,10082011.373840,9456869800.000000,26272.731768,38062.277224,9532590500.000000,26483.096263,37759.935245,0.011284,0.042534
4096,0.500000,0.200000,19742,33684,0.270408,0.000000,72379700.000000,201.082650,4973079.468414,96.042632,3235100.000000,10412042.904392,9456869800.000000,26272.731768,38062.277224,9532484600.000000,26482.802056,37760.354735,0.007889,0.039139
4096,0.500000,0.001000,19742,33684,0.079053,0.000000,72379700.000000,201.082650,4973079.468414,137.056169,4616600.000000,7296278.646623,9456869800.000000,26272.731768,38062.277224,9533866100.000000,26486.640089,37754.883090,0.033844,0.065094
4096,0.600000,0.010000,27637,41882,0.070262,0.000000,72379700.000000,201.082650,4973079.468414,121.694284,5096800.000000,8217312.823733,9456869800.000000,26272.731768,38062.277224,9534346300.000000,26487.974163,37752.981555,0.031586,0.062836
