n_features,threshold,backup_fpr,fn_count,bf_queries,system_fpr,system_fnr,model_total_latency_ns,model_avg_latency_ns,model_throughput_qps,bf_avg_latency_ns,bf_total_latency_ns,bf_throughput_qps,vec_total_latency_ns,vec_avg_latency_ns,vec_throughput_qps,total_system_latency_ns,total_system_avg_latency_ns,total_system_throughput_qps,bf_bits_mb,total_memory_mb
16384,0.500000,0.001000,2968,102580,0.037459,0.000000,89489800.000000,499.691775,2001233.660149,103.140963,10580200.000000,9695468.894728,13132592900.000000,73329.571165,13637.063249,13232662900.000000,73888.340499,13533.935033,0.005089,0.130089
16384,0.600000,0.010000,4389,105355,0.031591,0.000000,89489800.000000,499.691775,2001233.660149,103.877367,10944000.000000,9626736.111111,13132592900.000000,73329.571165,13637.063249,13233026700.000000,73890.371880,13533.562960,0.005020,0.130020
16384,0.600000,0.050000,4389,105355,0.062602,0.000000,89489800.000000,499.691775,2001233.660149,103.856485,10941800.000000,9628671.699355,13132592900.000000,73329.571165,13637.063249,13233024500.000000,73890.359596,13533.565210,0.003265,0.128265
16384,0.600000,0.100000,4389,105355,0.108519,0.000000,89489800.000000,499.691775,2001233.660149,103.145556,10866900.000000,9695037.223127,13132592900.000000,73329.571165,13637.063249,13232949600.000000,73889.941370,13533.641812,0.002510,0.127510
16384,0.600000,0.200000,4389,105355,0.200218,0.000000,89489800.000000,499.691775,2001233.660149,99.925015,10527600.000000,10007504.084502,13132592900.000000,73329.571165,13637.063249,13232610300.000000,73888.046792,13533.988831,0.001755,0.126755
16384,0.600000,0.001000,4389,105355,0.024592,0.000000,89489800.000000,499.691775,2001233.660149,103.660007,10921100.000000,9646922.013350,13132592900.000000,73329.571165,13637.063249,13233003800.000000,73890.244011,13533.586380,0.007523,0.132523
16384,0.700000,0.010000,6558,108427,0.021779,0.000000,89489800.000000,499.691775,2001233.660149,103.002942,11168300.000000,9708460.553531,13132592900.000000,73329.571165,13637.063249,13233251000.000000,73891.624323,13533.333570,0.007500,0.132500
16384,0.700000,0.050000,6558,108427,0.051862,0.000000,89489800.000000,499.691775,2001233.660149,104.065408,11283500.000000,9609341.073249,13132592900.000000,73329.571165,13637.063249,13233366200.000000,73892.267575,13533.215759,0.004875,0.129875
16384,0.700000,0.100000,6558,108427,0.096716,0.000000,89489800.000000,499.691775,2001233.660149,104.598486,11341300.000000,9560367.859064,13132592900.000000,73329.571165,13637.063249,13233424000.000000,73892.590318,13533.156649,0.003754,0.128754
16384,0.700000,0.200000,6558,108427,0.184094,0.000000,89489800.000000,499.691775,2001233.660149,100.729523,10921800.000000,9927576.040579,13132592900.000000,73329.571165,13637.063249,13233004500.000000,73890.247920,13533.585665,0.002625,0.127625
16384,0.700000,0.001000,6558,108427,0.015815,0.000000,89489800.000000,499.691775,2001233.660149,105.140786,11400100.000000,9511056.920553,13132592900.000000,73329.571165,13637.063249,13233482800.000000,73892.918644,13533.096518,0.011246,0.136246
16384,0.800000,0.010000,10047,112584,0.014926,0.000000,89489800.000000,499.691775,2001233.660149,103.752753,11680900.000000,9638298.418786,13132592900.000000,73329.571165,13637.063249,13233763600.000000,73894.486571,13532.809366,0.011482,0.136482
